Product code,Category,Ingredient List,Serving Size (g),Calories,Total Fat (g),Saturated Fat (g),Trans Fat (g),Polyunsaturated Fat (g),Monounsaturated Fat (g),Cholesterol (mg),Sodium (mg),Total Carbohydrate (g),Dietary Fiber (g),Total Sugars (g),Added Sugars (g),Protein (g),Vitamin D (mcg),Calcium (mg),Iron (mg),Potassium (mg),image_path
290,Nuggets,"Chicken, Water, Salt, And Natural Flavor. Breaded With: Wheat Flour, Water, Wheat Starch, White Whole Wheat Flour, Salt, Contains 2% Or Less Of The Following: Yellow Corn Flour, Corn Starch, Dried Onion, Dried Garlic, Dried Yeast, Brown Sugar, Extractives Of Paprika, And Spices. Breading Set In Vegetable Oil.",90.0,270.0,17.0,4.0,0.0,6.0,6.0,40.0,470.0,15.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,images/Nuggets/290.jpg
301,Nuggets,"Water, Wheat Flour, Soy Protein, Sunflower Oil, Wheat Gluten, Lipi (Sunflower Oil, Natural Flavoring), Wheat Starch, Coconut Oil, Thickener (Methylcellulose), Oat Fiber, Corn Starch, Salt, White Pepper, Yeast, Colors (Turmeric, Paprika)",100.0,260.0,13.0,3.0,0.0,,,0.0,320.0,24.0,4.0,0.0,0.0,11.0,0.0,30.0,1.4,220.0,images/Nuggets/301.jpg
307,Nuggets,"Water, Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Soy Protein Concentrate, Expeller Pressed Canola Oil, Wheat Flour, Textured Wheat Protein, 2 % or Less of: Isolated Soy Protein, Modified Corn Starch, Methylcellulose, Salt, Yeast Extract, Yellow Corn Flour, Garlic (Dried), Onion (Dried), Sunflower Oil, Leavening (Sodium Acid Pyrophosphate, Baking Soda), Spices and Spice Extracts, Rice Starch, Dextrose, Cane Sugar, Vinegar, Natural Flavor, Torula Yeast, Citric Acid, Turmeric Extract (Color), Paprika Extract (Color), Yeast.",85.0,210.0,11.0,4.0,0.0,0.0,0.0,0.0,570.0,18.0,2.0,0.0,0.0,11.0,0.0,60.0,2.1,310.0,images/Nuggets/307.jpg
312,Nuggets,"Water Flour, Soy Protein Concentrate, Soybean Oil, Sunflower Oil, 2% Or Less Of: Potato Starch, Methylcellulose, Natural Flavors, Salt, Cultured Dextrose Gluten, Yeast Extract, Yellow Corn Flour, Dextrose, Food Starch Modified, Sugar, Garlic Powder, Onion Powder, Spices, Leavening (Cream of Tartar, Sodium Bicarbonate), Dried Yeast, Paprika Extract (for color), Vitamin E (Tocopherols)Vitamins & Minerals: Zinc, Vitamins (B3, B5, B1, B6, B2, and B12)",95.0,240.0,12.0,1.5,0.0,0.0,0.0,0.0,480.0,19.0,2.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,images/Nuggets/312.jpg
316,Nuggets,"Water, wheat flour, soy protein concentrate, vegetable oil (corn, canola and/or sunflower oil), soy protein isolate, yellow corn flour. Contains 2% or less of wheat starch, wheat gluten, methylcellulose, yeast extract, sugar, potato starch, cornstarch, salt, spices, natural flavors, onion powder, dextrose, yeast, paprika (color), leavening (sodium acid pyrophosphate, sodium bicarbonate), potassium chloride, glutamic acid, garlic powder, sodium gluconate, citric acid, xanthan gum.",84.0,200.0,8.0,3.8,0.0,,,0.0,380.0,23.0,1.4,0.8,0.0,11.0,0.0,0.0,1.6,0.0,images/Nuggets/316.jpg
317,Nuggets,"Mycoprotein (47%) (Mycoprotein: Mycoprotein is a Mold (Member of the Fungi Family), There Have Been Rare Cases if Allergic Reactions to Products That Contain Mycoprotein), Wheat Flour, Water, Wheat Starch, Canola Oil, Contains 2% or Less of: Potato Dextrin, Yeast Extract, Wheat Gluten, Salt, Egg White, Dextrose, Turbinado Sugar, Modified Corn Starch, Spice, Milk Proteins, Calcium Acetate, Calcium Chloride, Yeast, Guar Gum, Onion Powder, Sugar.",118.0,270.0,6.0,0.5,0.0,0.0,0.0,5.0,590.0,41.0,4.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,images/Nuggets/317.jpg
336,Nuggets,"Water, Soy Protein Concentrate, Canola Oil, Wheat Gluten, Seasoning [Yeast Extract, Salt, Natural Flavors, Citric Acid], Modified Cellulose, Yeast Extract, Psyllium Husk, Salt, Natural Flavor), Breading: (Wheat Flour, Water, Canola Oil, Tapioca Dextrin, Potato Starch, Corn Starch, Spices, Sugar, Wheat Gluten, Rice Flour, Salt, Yeast Extract, Beet Powder [Color], Yeast, Sunflower Oil, Onion Powder, Garlic Powder, Leavening [Sodium Acid Pyrophosphate, Sodium Bicarbonate], Sea Salt, Dextrose, Extractives of Paprika [Color], Canola Oil, Natural Flavor, Citric Acid",85.0,170.0,5.0,0.1,0.0,,,0.0,390.0,19.0,2.6,1.0,0.0,12.0,0.0,0.0,2.4,0.0,images/Nuggets/336.jpg
351,Nuggets,"Water, Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Soy Protein Concentrate, Expeller Pressed Canola Oil, Wheat Flour, Textured Wheat Protein. 2% OR LESS OF: Isolated Soy Protein, Modified Corn Starch, Methylcellulose, Salt, Yeast Extract, Yellow Corn Flour, Garlic*, Onion*, Sunflower Oil, Leavening (Sodium Acid Pyrophosphate, Baking Soda), Spices and Spice Extracts, Rice Starch, Dextrose, Cane Sugar, Vinegar, Natural Flavor, Torula Yeast, Citric Acid, Turmeric Extract (Color), Paprika Extract (Color), Yeast. *Dried",85.0,210.0,11.0,0.0,0.0,4.4,0.0,0.0,570.0,18.0,1.4,0.0,0.0,11.0,0.0,0.0,10.2,256.5,images/Nuggets/351.jpg
359,Nuggets,"Water, Enriched Wheat Flour, Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid, Vital Wheat Gluten, Canola Oil, Soy Protein Isolate, Pea Protein Concentrate, Tapioca Starch, 2% Or Less Of:, Degerminated Yellow Corn Flour, Textured Wheat Protein, Wheat Gluten, Wheat Starch, Methylcellulose, Salt, Yeast Extract, Natural Flavors, Garlic Powder, Spices, Onion Powder, Dried Onion, Fructose, Leavening, Sodium Acid Pyrophosphate, Sodium Bicarbonate, Paprika Extractives (Color), Pea Protein, Citric Acid, Titanium Dioxide (Color), Xanthan Gum, Lactic Acid, Sunflower Oil",94.0,190.0,8.0,0.5,0.0,,,0.0,580.0,16.0,1.0,1.0,0.0,14.0,0.0,0.0,2.2,0.0,images/Nuggets/359.jpg
369,Nuggets,"Water, Canola oil, Textured soy protein, Soy protein isolate, Methylcellulose, Wheat protein, Bamboo fibre, Fava bean protein isolate, Salt, Corn powder, Peach powder, Natural flavour. Plant-Based Breading: Enriched wheat flour, Water, Modified corn starch, Corn starch, Modified wheat starch, Sugars (sugar, dextrose, barley malt extract), Rice starch, Rice flour, Salt, Methylcellulose, Pea protein, Leavening agent, Paprika (colour), Yeast, Spices. Contains: Soy, Wheat, Gluten.",100.0,260.0,13.0,3.0,0.0,0.0,0.0,0.0,320.0,24.0,4.0,0.0,0.0,11.0,0.0,30.0,1.4,220.0,images/Nuggets/369.jpg
379,Nuggets,"Water, Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Vital Wheat Gluten, Canola Oil, Soy Protein Isolate, Pea Protein Concentrate, Tapioca Starch, 2% Or Less Of: Degerminated Yellow Corn Flour, Textured Wheat Protein (Wheat Gluten, Wheat Starch), Methylcellulose, Salt, Yeast Extract, Natural Flavors, Garlic Powder, Spices, Onion Powder, Dried Onion, Fructose, Leavening (Sodium Acid Pyrophosphate, Sodium Bicarbonate), Paprika Extractives (color), Pea Protein, Citric Acid, Titanium Dioxide (color), Xanthan Gum, Lactic Acid, Sunflower Oil",94.0,190.0,8.0,0.7,0.0,,,0.0,580.0,16.0,3.2,0.3,0.0,14.0,0.0,0.0,2.2,0.0,images/Nuggets/379.jpg
395,Nuggets,"Water, flours [wheat, maize, rice], soy protein [concentrate (13%), isolate (2.6%)], rapeseed oil, flavourings, extra virgin olive oil, stabiliser (methylcellulose), vegetable fibres (potato, pea, sugar cane, carrot, bamboo, citrus), salt, starches, dextrose, vitamin B12.",100.0,230.0,11.0,1.0,0.0,,,0.0,910.0,17.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,images/Nuggets/395.jpg
403,Nuggets,"Vegan Fibers (Water, Pea Protein Isolate, Canola Oil, Sodium Alginate, Citrus Fiber, Calcium Chloride), Water, Oat Fiber, Vital Wheat Gluten, Pea Protein Concentrate, Seasoning [Maltodextrin (From Corn), Salt, Natural Flavor, Yeast Extract, Palm oil, Carrot fiber, Citric acid, Medium Chain Triglycerides, Onion Powder, Torula Yeast, Onion Juice Concentrate, Spice, Canola Oil], Flaxseed, Methylcellulose, Salt, Natural Flavoring (Sunflower Oil and Rosemary Extract). Breaded With: Water, Wheat Flour, Yellow Corn Flour, Food Starch, Salt, Leavening (Sodium Acid Pyrophosphate, Sodium Bicarbonate), Spices, Natural Flavor. Breading Set In Vegetable Oil (Including Soybean Oil).",90.0,200.0,10.0,0.1,0.0,,,0.0,560.0,18.0,0.4,0.0,0.0,8.0,0.0,0.0,1.8,0.0,images/Nuggets/403.jpg
409,Nuggets,"Water, Pea Protein, Whole Wheat Flour, High Oleic Sunflower Oil, Maple Fiber, Yeast Extract, Salt, Natural Flavor, Onion Powder, Garlic Powder",85.0,190.0,10.0,2.1,0.0,0.0,6.3,0.0,260.0,13.0,0.4,0.0,0.0,13.0,0.0,0.0,0.0,0.0,images/Nuggets/409.jpg
437,Nuggets,"Water, Soy Protein Concentrate, Canola Oil, Wheat Gluten, Seasoning [Yeast Extract, Salt, Natural Flavors, Citric Acid], Modified Cellulose, Yeast Extract, Psyllium Husk, Salt, Natural Flavor), Breading: (Wheat Flour, Water, Canola Oil, Corn Starch, Wheat Gluten, Sugar, Yeast, Sunflower Oil, Dextrose, Salt, Leavening (Sodium Acid Pyrophosphate, Sodium Bicarbonate), Garlic Powder, Onion Powder",85.0,190.0,8.0,2.6,0.0,,,0.0,270.0,18.0,0.8,0.5,0.0,12.0,0.0,0.0,2.5,199.8,images/Nuggets/437.jpg
450,Nuggets,"Filling (Spinach, Potatoes, Onions, Cooked Quinoa [Quinoa, Water], Pea Protein, Kale, Oat Fiber, Collard Greens, Swiss Chard, Zucchini, Milled Flaxseed, Arrowroot Powder, Sea Salt, Garlic), Rice Crust (Rice Flour, Water, Whole Grain Amaranth Flour, Raisin Juice Concentrate, Corn Starch, Salt, Dextrose, Garlic Powder, Onion Powder, Yeast Extract, Spices), High Oleic Sunflower Oil",85.0,180.0,9.0,0.7,0.0,0.0,0.0,0.0,410.0,16.0,1.2,0.6,0.0,9.0,0.0,0.0,2.1,0.0,images/Nuggets/450.jpg
497,Nuggets,"Water, Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Wheat Gluten, Pea Protein*, Modified Corn Starch, 2% or less of Potato Starch, Natural Flavors, Expeller-Pressed Canola Oil, Methylcellulose, Salt, Rice Flour, Cellulose Fiber, Coconut Oil, Onion Powder, Yeast Extract, Oat Bran, Spices, Dried Garlic, Oat Fiber, Dried Yeast, Paprika, Sugar, Garlic Powder, Potassium Salt, Dried Onion, Dextrose, Leavening (Sodium Acid Pyrophosphate, Baking Soda), Citric Acid.",89.0,230.0,11.0,1.5,0.0,2.5,5.5,0.0,500.0,20.0,1.0,1.0,1.0,14.0,0.0,40.0,2.1,150.0,images/Nuggets/497.jpg
518,Nuggets,"Wheat Flour, Mycoprotein, Water, Egg White, Wheat Starch, Canola Oil, Contains 2% Or Less Of Milk Proteins, Sugar, Textured Wheat Protein (Wheat Protein, Wheat Flour), Sage, Potato Dextrin, Onion Powder, Yeast Extract, Guar Gum, Wheat Gluten, Pectin, Salt, Calcium Chloride, Modified Corn Starch, Calcium Acetate, Pea Fiber, Yeast, Dextrose, Pepper, Turbinado Sugar",118.0,270.0,6.0,4.1,0.0,3.3,3.4,0.0,590.0,41.0,4.5,0.0,0.0,13.0,0.0,0.0,0.0,187.7,images/Nuggets/518.jpg
519,Nuggets,"Water, wheat flour, soy protein concentrate, vegetable oil (corn, canola and/or sunflower), soy protein isolate. Contains 2% or less of methylcellulose, salt, wheat gluten, yellow corn flour, potato starch, natural flavors, maltodextrin, pea starch, potassium salt, wheat starch, yeast extract, sugar, rice flour, dextrose, spices, onion powder, paprika color, garlic powder, leavening (sodium acid pyrophosphate, sodium bicarbonate), yeast, citric acid.",86.0,190.0,9.0,1.5,0.0,4.5,2.0,0.0,460.0,18.0,2.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,images/Nuggets/519.jpg
546,Nuggets,"Water, Wheat Flour, Soya Protein 12% (Concentrate, Isolate), Pea Protein (2%), Sunflower Oil, Starch (Wheat, Corn), Thickener (Methylcellulose, Cellulose), Gluten (Wheat), Natural Flavoring, Sugar Cane Fiber, Maltodextrin, Spice Extract, Salt",100.0,250.0,12.0,1.3,0.0,,,0.0,0.0,20.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,images/Nuggets/546.jpg
101,Pulled_Pork,"Water, Barvecue Protein Blend (Whole Soybean, Sweet Potato), Organic Apple Cider Vinegar, Canola Oil, Salt, Chili Powder, Paprika, Garlic Powder, Onion Powder, Mustard Powder, Black Pepper, Organic Brown Sugar, Celery Seed.",57.0,120.0,7.0,0.5,0.0,,,0.0,180.0,6.0,3.0,1.0,1.0,9.0,0.0,40.0,1.5,360.0,images/Pulled_Pork/101.jpg
134,Pulled_Pork,"Water, Barvecue Protein Blend (Whole Soybean, Sweet Potato), Organic Apple Cider Vinegar, Canola Oil, Lime Powder, Salt, Organic Brown Sugar, Cumin, Chili Powder, Black Pepper, Oregano, Garlic Powder, Onion Powder.",57.0,130.0,8.0,0.0,0.0,,,0.0,310.0,5.0,0.0,15.0,4.4,10.0,0.0,0.0,1.6,340.8,images/Pulled_Pork/134.jpg
149,Pulled_Pork,"Water, Vital Wheat Gluten, Tomato Paste, Apple Cider Vinegar, Chili Powder, Spices, Onion Powder, Salt, Smoked Paprika, Nutritional Yeast, Garlic Powder, Cayenne, Soy Sauce (Water, Soybeans, Wheat, Salt)",113.0,210.0,1.5,14.6,0.0,,,0.0,710.0,22.0,7.6,0.0,0.0,27.0,0.0,0.0,2.0,0.0,images/Pulled_Pork/149.jpg
152,Pulled_Pork,"Water, Structured Vegetable Protein (Soy Flour, Isolated soy Protein, Tapicoa Starch), Brown Sugar, White Distilled Vinegar, Expeller Pressed Canola Oil, Tomato Paste, Sea Salt, Yeast Extract(Yeast Extract, Natural Flavoring, Salt), Dried Garlic, Dried Onion, Caramel Color, Natural Liquid Smoke Flavor, Xanthan Gum, Chipotle Chili Powder, Ground Cloves. Contains: Soy",57.0,90.0,2.5,0.0,0.0,,,0.0,350.0,2.0,0.0,1.0,0.0,14.0,0.0,40.0,1.1,280.0,
153,Pulled_Pork,"Rehydrated pea (32%) and wheat (14%) protein, water, sunflower oil, pea fibre, potato starch, natural flavouring, sugar, spices, preservative: buffered vinegar, salt, tomato powder, smoky flavouring, dried onion, barley malt extract, dried garlic, distilled vinegar, rice fibre. May contain traces of soya and mustard.",100.0,215.0,11.0,1.3,0.0,,,0.0,480.0,7.2,3.8,1.8,0.0,20.0,0.0,0.0,2.6,0.0,images/Pulled_Pork/153.jpg
180,Pulled_Pork,"Water, Protein Blend (Fava Bean Protein, Rice Protein, Baker's Yeast Protein), Sunflower Oil, Coconut Oil, Pectin, Oat Fiber, Seasoning (Salt, Yeast Extract, Natural Flavor, Onion Powder, L-Cysteine), Calcium Lactate, Fruit Juice for Color",85.0,170.0,12.0,5.0,0.0,,,0.0,400.0,7.0,5.0,0.0,0.0,8.0,0.0,330.0,0.9,60.0,images/Pulled_Pork/180.jpg
191,Pulled_Pork,"Water, Plant Protein (Soy, wheat), Soy flour, Wheat flour, Corn starch, Flavorings (Contains Mustard), Maltodextrin, Barley Malt, Spices (irradiated), Yeast extract, Table salt, Vitamins and Minerals (B12, Iron, Zinc).

May contain: Cereals containing Gluten, Lupin, Celery.",100.0,118.0,0.8,6.5,0.0,,,56.0,800.0,5.0,8.6,0.8,9.2,21.0,0.0,0.0,2.2,419.2,images/Pulled_Pork/191.jpg
205,Pulled_Pork,"Pork, water, salt, sodium nitrite, spice extract",84.0,160.0,11.0,4.0,0.0,,,60.0,490.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.08,0.0,images/Pulled_Pork/205.jpg
305,Pulled_Pork,"Water, Plant-Based Pork Protein (Soy Protein, Wheat Protein, Corn Starch, Soy Flour, Wheat Starch), Sugar, Vinegar, Tomato Paste, Corn Syrup, Soybean Oil, Refined Coconut Oil, Rice Bran Powder, Potato Flour, Salt, Dextrose, Natural Flavors, Molasses, Yeast Extract, Spices, Modified Tapioca Starch, Dextrin, Xanthan Gum, Maltodextrin",136.0,340.0,19.0,4.5,0.0,,,0.0,860.0,27.0,4.0,20.0,16.0,18.0,0.0,100.0,2.7,360.0,images/Pulled_Pork/305.jpg
363,Pulled_Pork,"Water, Plant Protein (Soy, Wheat), Soy flour, Coconut Fat, Wheat flour, Corn starch, Flavorings, Barley Malt, Table salt, Spices (irradiated), Maltodextrin, Yeast extract, Vitamins and Minerals (B12, Iron, Zinc).

May contain: Cereals containing Gluten, Lupin, Celery, Mustard.",100.0,143.0,4.1,3.9,0.0,,,54.0,800.0,3.0,14.4,0.0,0.0,21.0,0.0,0.0,0.0,390.8,images/Pulled_Pork/363.jpg
439,Pulled_Pork,"Water, plant protein (soy, wheat) (15%), soy flour, wheat flour, corn starch, flavourings (contains mustard), spices, maltodextrin, barley malt, yeast extract, salt, vitamin B3, vitamin B6, vitamin B12, iron, zinc.",11.0,122.0,0.8,0.3,0.0,,,0.0,800.0,6.0,3.7,0.0,0.0,21.0,0.0,0.0,5.1,0.0,images/Pulled_Pork/439.jpg
466,Pulled_Pork,"Water, Plant Protein (Soy, wheat), Soy flour, Coconut Fat, Wheat flour, Corn starch, Flavorings, Barley Malt, [Spices (irradiated) – contain mustard], Maltodextrin, Yeast extract, Table salt, Vitamins and Minerals (B12, Iron, Zinc), Color (beetroot red).

May contain: Cereals containing Gluten, Lupin, Celery.",100.0,179.0,7.0,8.4,0.0,,,0.0,780.0,8.0,13.5,0.7,0.0,20.0,0.0,0.0,1.2,0.0,
532,Pulled_Pork,"Shiitake Mushroom (44%) (containing natural Sulphites), Water, Coconut Oil, Isolated Soy Protein, Sugar, Tapioca Flour, Gluten Free Soy Sauce (Water, Soybean, Salt, Sugar, Corn Starch), Yeast Extract, Salt, Pepper.",250.0,257.0,19.5,18.1,0.0,,,0.0,384.0,18.3,18.4,3.2,0.0,10.8,0.0,0.0,0.0,0.0,images/Pulled_Pork/532.jpg
541,Pulled_Pork,"Water, Vital Wheat Gluten, Brown Sugar, Tomato Paste, Red Wine Vinegar, Chickpea Flour*, Soy Sauce* (Water, Soybeans*, Wheat*, Salt), Nutritional Yeast, Sea Salt, Liquid Smoke (Water, Natural Hickory Smoke Concentrate), Onion Powder*, Garlic Powder*, Smoked Paprika, Cayenne Pepper.",85.0,190.0,3.0,2.4,0.0,,,0.0,450.0,14.0,8.9,17.4,0.0,27.0,0.0,0.0,2.0,300.5,images/Pulled_Pork/541.jpg
113,Sour_Cream,"Almond Milk (Water, Almonds), Coconut Oil, Rice Starch, Coconut Milk, Maltodextrin, Chickpea Protein, Salt, Cultures",30.0,50.0,5.0,2.7,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,1.0,,,,,images/Sour_Cream/113.jpg
188,Sour_Cream,"Water, Sunflower Oil, Coconut Oil, Cashews, Tapioca Flour; Contains 2% Or Less Of: Oats, Chickpeas, Sea Salt, Cabbage, Lactobacillus Cultures, Cultured Dextrose",24.0,110.0,12.0,5.2,0.0,0.0,0.0,0.0,65.0,1.0,0.0,0.0,0.0,0.0,,,,,images/Sour_Cream/188.jpg
266,Sour_Cream,"Water, Palm Oil, Maltodextrin, NON-GMO (Soy Protein, Tofu), Non-Dairy Lactic Acid, Sugar, Locust Bean, Guar and Xanthan Gums, Salt",30.0,70.0,7.0,3.5,0.0,0.0,0.0,0.0,80.0,3.0,1.0,0.0,0.0,0.0,,,,,images/Sour_Cream/266.jpg
341,Sour_Cream,"Filtered Water, Coconut Cream*, Cashews*, Corn Starch*, Locust Bean Gum*, Sea Salt, Distilled Vinegar*, Pectin, Lactic Acid, Agar, Live Active Cultures (S. Thermophilus, L. Bulgaricus, L. Acidophilus, Bifidus, L. Lactis, L. Plantarum) Organic (Allergens: )Coconut, Cashews",30.0,35.0,3.0,2.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,1.0,,,,,images/Sour_Cream/341.jpg
364,Sour_Cream,"Oat Milk (Water, Oats), Coconut Oil, Sunflower Oil, Hemp Protein, Citrus Fiber, Lactic Acid and Natural Flavors.",30.0,60.0,6.0,4.5,0.0,0.0,0.0,0.0,80.0,,0.0,0.0,0.0,1.0,,,,,images/Sour_Cream/364.jpg
373,Sour_Cream,"Water, Coconut Oil, Tapioca Flour, Pea Protein, Dextrose, Corn Starch (unmodified, Identity Preserved), Tricalcium Phosphate, Sea Salt, Sunflower Lecithin, Lactic Acid (vegan), Natural Flavor, Vitamin A Palmitate, Vitamin D2, Vitamin B12, Live And Active Cultures",30.0,30.0,2.5,5.3,0.0,0.0,0.0,0.0,45.0,2.0,0.0,0.0,0.0,1.0,,,,,images/Sour_Cream/373.jpg
415,Sour_Cream,"Organic Coconuts, Water, Organic Lemon Juice, Organic Tapioca, Sea Salt, Organic Nutritional Yeast, Organic Rice Vinegar, Vegan Cultures.
",30.0,60.0,6.0,6.0,0.0,0.0,0.0,0.0,83.0,1.0,0.0,0.0,0.0,1.0,,,,,images/Sour_Cream/415.jpg
428,Sour_Cream,"Cultured Cream, Skim Milk.",30.0,35.0,2.5,1.5,0.0,0.0,0.0,10.0,15.0,1.0,0.0,1.0,0.0,2.0,,,,,images/Sour_Cream/428.jpg
445,Sour_Cream,"Coconut & Cashewmilk (Filtered Water, Coconut Cream*, Cashews), Tapioca Starch, Guar Gum, Sea Salt, Distilled Vinegar, Pectin, Lactic Acid, Agar, Live Active Cultures (S. Thermophilus, L. Bulgaricus, L. Acidophilus, Bifidus, L. Lactis, L. Plantarum)",30.0,35.0,2.5,2.7,0.0,0.0,0.0,0.0,40.0,,0.0,0.0,0.0,1.0,,,,,images/Sour_Cream/445.jpg
487,Sour_Cream,"Filtered Water, Coconut Oil, Food Starch-Modified (Potato, Tapioca), Salt (Sea Salt), Citrus Fibers, Glucono Delta-Lactone, Lactic Acid, Dextrose, Dried Banana Powder, Flavor (vegan sources), Olive Extract, Beta Carotene (color), Vitamin B12.",30.0,60.0,5.0,5.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,,,,,images/Sour_Cream/487.jpg
121,Steak,"Water, Soy Protein Concentrate (25%), Sunflower Oil, Natural Flavours, Thickeners (carrageenan, methylcellulose), Red Beet Juice Concentrate, Apple Extract, Salt, Vitamin B12.",100.0,221.0,13.2,1.4,0.0,,,0.0,1000.0,5.0,14.1,1.1,0.0,18.0,0.0,0.0,0.0,424.8,images/Steak/121.jpg
148,Steak,"Fortified Wheat Flour (with Calcium Carbonate, Iron, Niacin, Thiamin), Water, Vegetable Oil and Fat (Palm, Rapeseed, Sunflower), Meat Free Beef Style Filling (10%) (Water, Vegetable Oils (Rapeseed, Sunflower), Pea Protein Concentrate, Pea Protein Isolate, Yeast Extract, Natural Flavouring, Vegetable Concentrates (Beetroot, Caramelised Carrot, Carrot), Dried Vegetables (Onion, Leek, Potato), Salt, Sugar, Lemon Juice Concentrate, Black Pepper, Bay Leaves, Sage Oil), Potato, Onion, Modified Maize Starch, Vegetable Stock (Water, Carrot, Onion, Leek, White Pepper, Bay Leaf, Thyme), Yeast Extract (Yeast Extract, Salt, Sugar), Chicory Fibre, Potato Flake, Natural Flavour, Vegetable Juice Concentrates (Onion, Carrot, Leek, Garlic), Corn Flour, Salt, Dehydrated Potato, Dried Oat Milk, Ground Black Pepper, Tomato Puree (Tomato, Acidity Regulator (Citric Acid)), Caramelized Sugar, Garlic Puree, Malt Extract (Barley Malt, Water), Emulsifier (E471), Worcestershire Sauce (Water, Spirit Vinegar, Cane Molasses, Tamarind Paste, Salt, Onion Powder, Cayenne Powder, Garlic Powder, Clove Powder), Cracked Black Pepper, Vegetable Protein (Pea, Potato, Faba Bean), Dehydrated Horseradish, Wheat Dextrose, Maize Starch, Maize Maltodextrin.",100.0,310.0,19.9,3.0,0.0,0.8,6.1,0.0,46.3,28.6,9.2,0.0,0.0,5.7,0.0,26.6,0.0,0.0,images/Steak/148.jpg
150,Steak,"Water, Lions Mane Mushroom, Onion, Garlic, Psyllium Seed Husk, Sunflower Oil, Salt, Yeast Extract, Black Pepper, Beet Powder",200.0,100.0,3.0,0.0,0.0,,,0.0,550.0,35.0,30.0,0.0,0.0,2.0,0.0,10.0,0.0,130.0,images/Steak/150.jpg
154,Steak,"water, wheat gluten (non-GMO), textured vegetable protein (isolated soy protein, wheat gluten, wheat starch) (non-GMO), canola oil. Less than 2% of: natural flavor, refined non-hydrogenated coconut oil, wheat flour, potato protein, fruit and vegetable juice concentrate (color), yeast extract, garlic powder, black pepper, salt psyllium husk, baking soda, sunflower lecithin, l-cysteine hydrochloride",128.0,290.0,13.0,3.0,0.0,,,0.0,590.0,11.0,2.0,2.0,2.0,33.0,0.0,70.0,3.0,320.0,images/Steak/154.jpg
158,Steak,"Water, Plant Protein (Wheat, Soy, Potato), Flour (Soy, Wheat), Refined rapeseed oil, Flavorings (contain Mustard), Corn starch, Maltodextrin, Barley Malt, Table salt, Colour (Beetroot red).

May contain: Gluten, Lupin, Celery.",100.0,213.0,9.0,4.0,0.0,0.8,6.3,66.0,750.0,6.0,,1.8,0.0,26.0,0.0,0.0,0.0,289.8,images/Steak/158.jpg
234,Steak,Beef,85.0,251.0,19.0,7.0,,0.6,8.0,71.0,0.0,,,0.0,0.0,20.0,,9.0,2.0,259.0,images/Steak/234.jpg
269,Steak,"Water, Plant Protein (Soy, Wheat), Soy flour, Rapeseed oil, Stabilizers (Methyl cellulose, Gellan Gum) Wheat flour, Corn starch, Maltodextrin, Flavorings, Table salt, Barley Malt, Yeast extract, Colors (Beetroot red, Anthocyanins), Acidity regulator (Calcium lactate), Spices (irradiated).

May contain: Cereals containing Gluten, Sesame, Lupin, Celery, Mustard.",100.0,135.0,4.6,3.4,0.0,,,0.0,900.0,5.8,,1.5,0.0,16.0,0.0,0.0,0.4,153.1,images/Steak/269.jpg
274,Steak,"Plant Structure 70% (water, soy protein concentrate, wheat protein isolate), Sunflower Oil, Natural Flavors, Beetroot Powder, thickener: Carrageenan, emulsifier: Methylcellulose, Yeast Extract, Ferrous Gluconate (Iron), Vitamin B12.",113.0,200.0,8.0,4.6,0.0,0.9,6.1,0.0,360.0,2.0,21.4,1.4,0.0,26.0,0.0,21.1,0.0,291.8,images/Steak/274.jpg
287,Steak,"Water, Plant Protein (Soy, Wheat), Soy flour, Rapeseed oil, Stabilizers (Methyl cellulose, Gellan Gum) Wheat flour, Corn starch, Maltodextrin, Flavorings, Table salt, Barley Malt, Yeast extract, Colors (Beetroot red, Anthocyanins), Acidity regulator (Calcium lactate), Spices (irradiated).

May contain: Cereals containing Gluten, Sesame, Lupin, Celery, Mustard.",100.0,135.0,4.6,2.2,0.0,,,0.0,900.0,5.8,,1.9,0.0,16.0,0.0,0.0,9.6,260.6,images/Steak/287.jpg
